purpose,mode,period,area,traveller_type,trip_rate,tt_desc
HBS,Car,IP,8,61,0.279,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBS,Car,IP,8,62,0.009,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBS,Car,IP,8,63,0.077,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBS,Car,IP,8,64,0.178,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,IP,8,65,0.005,"female students (16 to 74), in 1 adult households with no car"
HBS,Car,IP,8,66,0.297,"female students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,IP,8,67,0.031,"female students (16 to 74), in 2 adult households with no car"
HBS,Car,IP,8,68,0.227,"female students (16 to 74), in 2 adult households with one car"
HBS,Car,IP,8,69,0.206,"female students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,IP,8,70,0.022,"female students (16 to 74), in 3+ adult households with no car"
HBS,Car,IP,8,71,0.165,"female students (16 to 74), in 3+ adult households with one car"
HBS,Car,IP,8,72,0.151,"female students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,IP,8,73,0.000,"female not employed / students (16 to 74), in 1 adult households with no car"
HBS,Car,IP,8,74,0.038,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,IP,8,75,0.006,"female not employed / students (16 to 74), in 2 adult households with no car"
HBS,Car,IP,8,76,0.157,"female not employed / students (16 to 74), in 2 adult households with one car"
HBS,Car,IP,8,77,0.225,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,IP,8,78,0.004,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBS,Car,IP,8,79,0.056,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBS,Car,IP,8,80,0.255,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,IP,8,81,0.000,"female 75+, in 1 adult households with no car"
HBS,Car,IP,8,82,0.003,"female 75+, in 1 adult households with one or more cars"
HBS,Car,IP,8,83,0.000,"female 75+, in 2 adult households with no car"
HBS,Car,IP,8,84,0.003,"female 75+, in 2 adult households with one car"
HBS,Car,IP,8,85,0.003,"female 75+, in 2 adult households with two plus cars"
HBS,Car,IP,8,86,0.000,"female 75+, in 3+ adult households with no car"
HBS,Car,IP,8,87,0.003,"female 75+, in 3+ adult households with one car"
HBS,Car,IP,8,88,0.004,"female 75+, in 3+ adult households with two plus cars"
HBS,Car,OP,3,1,0.000,"Children (0 to 15), in 1 adult household with no car"
HBS,Car,OP,3,2,0.000,"Children (0 to 15),in 1 adult household with one or more cars"
HBS,Car,OP,3,3,0.006,"Children (0 to 15), in 2 adult household with no car"
HBS,Car,OP,3,4,0.003,"Children (0 to 15), in 2 adult household with one car"
HBS,Car,OP,3,5,0.002,"Children (0 to 15), in 2 adult household with two or more cars"
HBS,Car,OP,3,6,0.006,"Children (0 to 15), in 3+ adult household with no car"
HBS,Car,OP,3,7,0.000,"Children (0 to 15), in 3+ adult household with one car"
HBS,Car,OP,3,8,0.015,"Children (0 to 15), in 3+ adult household with two or more cars"
HBS,Car,OP,3,9,0.000,"males in full time employment (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,10,0.000,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,11,0.000,"males in full time employment (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,12,0.005,"males in full time employment (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,13,0.002,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,14,0.000,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,15,0.000,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,16,0.005,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,17,0.000,"males in part time employment (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,18,0.001,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,19,0.001,"males in part time employment (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,20,0.003,"males in part time employment (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,21,0.001,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,22,0.001,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,23,0.003,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,24,0.006,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,25,0.000,"male students (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,26,0.005,"male students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,27,0.003,"male students (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,28,0.006,"male students (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,29,0.003,"male students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,30,0.000,"male students (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,31,0.014,"male students (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,32,0.000,"male students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,33,0.000,"male not employed / students (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,34,0.000,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,35,0.000,"male not employed / students (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,36,0.003,"male not employed / students (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,37,0.001,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,38,0.000,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,39,0.002,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,40,0.004,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,41,0.000,"male 75+, in 1 adult households with no car"
HBS,Car,OP,3,42,0.000,"male 75+, in 1 adult households with one car"
HBS,Car,OP,3,43,0.000,"male 75+, in 2 adult households with no car"
HBS,Car,OP,3,44,0.000,"male 75+, in 2 adult households with one car"
HBS,Car,OP,3,45,0.000,"male 75+, in 2 adult households with two plus cars"
HBS,Car,OP,3,46,0.000,"male 75+, in 3+ adult households with no car"
HBS,Car,OP,3,47,0.000,"male 75+, in 3+ adult households with one car"
HBS,Car,OP,3,48,0.000,"male 75+, in 3+ adult households with two plus cars"
HBS,Car,OP,3,49,0.000,"females in full time employment (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,50,0.000,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,51,0.000,"females in full time employment (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,52,0.004,"females in full time employment (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,53,0.001,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,54,0.000,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,55,0.001,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,56,0.003,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,57,0.000,"females in part time employment (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,58,0.002,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,59,0.002,"females in part time employment (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,60,0.000,"females in part time employment (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,61,0.005,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,62,0.001,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,63,0.007,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,64,0.003,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,65,0.000,"female students (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,66,0.005,"female students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,67,0.003,"female students (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,68,0.006,"female students (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,69,0.003,"female students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,70,0.000,"female students (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,71,0.006,"female students (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,72,0.004,"female students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,73,0.000,"female not employed / students (16 to 74), in 1 adult households with no car"
HBS,Car,OP,3,74,0.000,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,3,75,0.000,"female not employed / students (16 to 74), in 2 adult households with no car"
HBS,Car,OP,3,76,0.001,"female not employed / students (16 to 74), in 2 adult households with one car"
HBS,Car,OP,3,77,0.002,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,3,78,0.001,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,3,79,0.000,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,3,80,0.008,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,3,81,0.000,"female 75+, in 1 adult households with no car"
HBS,Car,OP,3,82,0.000,"female 75+, in 1 adult households with one or more cars"
HBS,Car,OP,3,83,0.000,"female 75+, in 2 adult households with no car"
HBS,Car,OP,3,84,0.000,"female 75+, in 2 adult households with one car"
HBS,Car,OP,3,85,0.000,"female 75+, in 2 adult households with two plus cars"
HBS,Car,OP,3,86,0.000,"female 75+, in 3+ adult households with no car"
HBS,Car,OP,3,87,0.000,"female 75+, in 3+ adult households with one car"
HBS,Car,OP,3,88,0.000,"female 75+, in 3+ adult households with two plus cars"
HBS,Car,OP,4,1,0.002,"Children (0 to 15), in 1 adult household with no car"
HBS,Car,OP,4,2,0.006,"Children (0 to 15),in 1 adult household with one or more cars"
HBS,Car,OP,4,3,0.003,"Children (0 to 15), in 2 adult household with no car"
HBS,Car,OP,4,4,0.003,"Children (0 to 15), in 2 adult household with one car"
HBS,Car,OP,4,5,0.005,"Children (0 to 15), in 2 adult household with two or more cars"
HBS,Car,OP,4,6,0.000,"Children (0 to 15), in 3+ adult household with no car"
HBS,Car,OP,4,7,0.000,"Children (0 to 15), in 3+ adult household with one car"
HBS,Car,OP,4,8,0.007,"Children (0 to 15), in 3+ adult household with two or more cars"
HBS,Car,OP,4,9,0.000,"males in full time employment (16 to 74), in 1 adult households with no car"
HBS,Car,OP,4,10,0.000,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,4,11,0.000,"males in full time employment (16 to 74), in 2 adult households with no car"
HBS,Car,OP,4,12,0.002,"males in full time employment (16 to 74), in 2 adult households with one car"
HBS,Car,OP,4,13,0.002,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,4,14,0.000,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,4,15,0.001,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,4,16,0.003,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,4,17,0.000,"males in part time employment (16 to 74), in 1 adult households with no car"
HBS,Car,OP,4,18,0.002,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,4,19,0.001,"males in part time employment (16 to 74), in 2 adult households with no car"
HBS,Car,OP,4,20,0.002,"males in part time employment (16 to 74), in 2 adult households with one car"
HBS,Car,OP,4,21,0.002,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,4,22,0.000,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,4,23,0.006,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,4,24,0.008,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,4,25,0.001,"male students (16 to 74), in 1 adult households with no car"
HBS,Car,OP,4,26,0.008,"male students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,4,27,0.001,"male students (16 to 74), in 2 adult households with no car"
HBS,Car,OP,4,28,0.006,"male students (16 to 74), in 2 adult households with one car"
HBS,Car,OP,4,29,0.006,"male students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,4,30,0.000,"male students (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,4,31,0.000,"male students (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,4,32,0.000,"male students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,4,33,0.000,"male not employed / students (16 to 74), in 1 adult households with no car"
HBS,Car,OP,4,34,0.001,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBS,Car,OP,4,35,0.000,"male not employed / students (16 to 74), in 2 adult households with no car"
HBS,Car,OP,4,36,0.003,"male not employed / students (16 to 74), in 2 adult households with one car"
HBS,Car,OP,4,37,0.001,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBS,Car,OP,4,38,0.000,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBS,Car,OP,4,39,0.003,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBS,Car,OP,4,40,0.004,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBS,Car,OP,4,41,0.000,"male 75+, in 1 adult households with no car"
