purpose,mode,period,area,work_type,traveller_type,trip_rate,tt_desc
HBO,PT,AM,3,ALL,68,0.024,"female students (16 to 74), in 2 adult households with one car"
HBO,PT,AM,3,ALL,69,0.006,"female students (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,3,ALL,70,0.102,"female students (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,3,ALL,71,0.032,"female students (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,3,ALL,72,0.011,"female students (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,3,ALL,73,0.208,"female not employed / students (16 to 74), in 1 adult households with no car"
HBO,PT,AM,3,ALL,74,0.03,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,3,ALL,75,0.217,"female not employed / students (16 to 74), in 2 adult households with no car"
HBO,PT,AM,3,ALL,76,0.069,"female not employed / students (16 to 74), in 2 adult households with one car"
HBO,PT,AM,3,ALL,77,0.018,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,3,ALL,78,0.198,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,3,ALL,79,0.065,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,3,ALL,80,0.032,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,3,ALL,81,0.151,"female 75+, in 1 adult households with no car"
HBO,PT,AM,3,ALL,82,0.042,"female 75+, in 1 adult households with one or more cars"
HBO,PT,AM,3,ALL,83,0.222,"female 75+, in 2 adult households with no car"
HBO,PT,AM,3,ALL,84,0.033,"female 75+, in 2 adult households with one car"
HBO,PT,AM,3,ALL,85,0.009,"female 75+, in 2 adult households with two plus cars"
HBO,PT,AM,3,ALL,86,0.108,"female 75+, in 3+ adult households with no car"
HBO,PT,AM,3,ALL,87,0.047,"female 75+, in 3+ adult households with one car"
HBO,PT,AM,3,ALL,88,0.016,"female 75+, in 3+ adult households with two plus cars"
HBO,PT,AM,3,WBC,9,0.109,"males in full time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,3,WBC,10,0.003,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,3,WBC,11,0.055,"males in full time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,3,WBC,12,0.007,"males in full time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,3,WBC,13,0.003,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,3,WBC,14,0.059,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,3,WBC,15,0.006,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,3,WBC,16,0.001,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,3,WBC,17,0.132,"males in part time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,3,WBC,18,0.017,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,3,WBC,19,0.124,"males in part time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,3,WBC,20,0.013,"males in part time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,3,WBC,21,0.007,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,3,WBC,22,0.084,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,3,WBC,23,0.035,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,3,WBC,24,0.008,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,3,WBC,49,0.099,"females in full time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,3,WBC,50,0.004,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,3,WBC,51,0.082,"females in full time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,3,WBC,52,0.026,"females in full time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,3,WBC,53,0.003,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,3,WBC,54,0.072,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,3,WBC,55,0.026,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,3,WBC,56,0.003,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,3,WBC,57,0.14,"females in part time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,3,WBC,58,0.009,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,3,WBC,59,0.108,"females in part time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,3,WBC,60,0.028,"females in part time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,3,WBC,61,0.007,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,3,WBC,62,0.091,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,3,WBC,63,0.045,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,3,WBC,64,0.021,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,ALL,1,0.088,"Children (0 to 15), in 1 adult household with no car"
HBO,PT,AM,4,ALL,2,0.006,"Children (0 to 15),in 1 adult household with one or more cars"
HBO,PT,AM,4,ALL,3,0.069,"Children (0 to 15), in 2 adult household with no car"
HBO,PT,AM,4,ALL,4,0.02,"Children (0 to 15), in 2 adult household with one car"
HBO,PT,AM,4,ALL,5,0.005,"Children (0 to 15), in 2 adult household with two or more cars"
HBO,PT,AM,4,ALL,6,0.041,"Children (0 to 15), in 3+ adult household with no car"
HBO,PT,AM,4,ALL,7,0.033,"Children (0 to 15), in 3+ adult household with one car"
HBO,PT,AM,4,ALL,8,0.003,"Children (0 to 15), in 3+ adult household with two or more cars"
HBO,PT,AM,4,WAH,9,0.111,"males in full time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,WAH,10,0.004,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,WAH,11,0.072,"males in full time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,WAH,12,0.01,"males in full time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,WAH,13,0.001,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,WAH,14,0.034,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,WAH,15,0.015,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,WAH,16,0.005,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,WAH,17,0.139,"males in part time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,WAH,18,0.016,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,WAH,19,0.125,"males in part time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,WAH,20,0.014,"males in part time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,WAH,21,0.008,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,WAH,22,0.038,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,WAH,23,0.03,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,WAH,24,0.009,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,ALL,25,0.119,"male students (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,ALL,26,0.011,"male students (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,ALL,27,0.112,"male students (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,ALL,28,0.018,"male students (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,ALL,29,0.005,"male students (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,ALL,30,0.043,"male students (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,ALL,31,0.024,"male students (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,ALL,32,0.006,"male students (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,ALL,33,0.233,"male not employed / students (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,ALL,34,0.033,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,ALL,35,0.22,"male not employed / students (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,ALL,36,0.028,"male not employed / students (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,ALL,37,0.024,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,ALL,38,0.064,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,ALL,39,0.033,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,ALL,40,0.011,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,ALL,41,0.174,"male 75+, in 1 adult households with no car"
HBO,PT,AM,4,ALL,42,0.038,"male 75+, in 1 adult households with one car"
HBO,PT,AM,4,ALL,43,0.242,"male 75+, in 2 adult households with no car"
HBO,PT,AM,4,ALL,44,0.033,"male 75+, in 2 adult households with one car"
HBO,PT,AM,4,ALL,45,0.009,"male 75+, in 2 adult households with two plus cars"
HBO,PT,AM,4,ALL,46,0.055,"male 75+, in 3+ adult households with no car"
HBO,PT,AM,4,ALL,47,0.045,"male 75+, in 3+ adult households with one car"
HBO,PT,AM,4,ALL,48,0.018,"male 75+, in 3+ adult households with two plus cars"
HBO,PT,AM,4,WAH,49,0.126,"females in full time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,WAH,50,0.007,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,WAH,51,0.08,"females in full time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,WAH,52,0.014,"females in full time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,WAH,53,0.006,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,WAH,54,0.037,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,WAH,55,0.029,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,WAH,56,0.009,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,WAH,57,0.148,"females in part time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,WAH,58,0.007,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,WAH,59,0.138,"females in part time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,WAH,60,0.024,"females in part time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,WAH,61,0.005,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,WAH,62,0.042,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,WAH,63,0.03,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,WAH,64,0.015,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,ALL,65,0.151,"female students (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,ALL,66,0.016,"female students (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,ALL,67,0.144,"female students (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,ALL,68,0.023,"female students (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,ALL,69,0.007,"female students (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,ALL,70,0.053,"female students (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,ALL,71,0.031,"female students (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,ALL,72,0.013,"female students (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,ALL,73,0.235,"female not employed / students (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,ALL,74,0.021,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,ALL,75,0.189,"female not employed / students (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,ALL,76,0.065,"female not employed / students (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,ALL,77,0.033,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,ALL,78,0.064,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,ALL,79,0.069,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,ALL,80,0.037,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,ALL,81,0.156,"female 75+, in 1 adult households with no car"
HBO,PT,AM,4,ALL,82,0.047,"female 75+, in 1 adult households with one or more cars"
HBO,PT,AM,4,ALL,83,0.316,"female 75+, in 2 adult households with no car"
HBO,PT,AM,4,ALL,84,0.036,"female 75+, in 2 adult households with one car"
HBO,PT,AM,4,ALL,85,0.008,"female 75+, in 2 adult households with two plus cars"
HBO,PT,AM,4,ALL,86,0.049,"female 75+, in 3+ adult households with no car"
HBO,PT,AM,4,ALL,87,0.04,"female 75+, in 3+ adult households with one car"
HBO,PT,AM,4,ALL,88,0.016,"female 75+, in 3+ adult households with two plus cars"
HBO,PT,AM,4,WBC,9,0.111,"males in full time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,WBC,10,0.004,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,WBC,11,0.072,"males in full time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,WBC,12,0.01,"males in full time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,WBC,13,0.001,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,WBC,14,0.034,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,WBC,15,0.015,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,WBC,16,0.005,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,WBC,17,0.139,"males in part time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,WBC,18,0.016,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBO,PT,AM,4,WBC,19,0.125,"males in part time employment (16 to 74), in 2 adult households with no car"
HBO,PT,AM,4,WBC,20,0.014,"males in part time employment (16 to 74), in 2 adult households with one car"
HBO,PT,AM,4,WBC,21,0.008,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBO,PT,AM,4,WBC,22,0.038,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBO,PT,AM,4,WBC,23,0.03,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBO,PT,AM,4,WBC,24,0.009,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBO,PT,AM,4,WBC,49,0.126,"females in full time employment (16 to 74), in 1 adult households with no car"
HBO,PT,AM,4,WBC,50,0.007,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
